PAGOS,MONTO,COMUNA,REGION,URBANIDAD,FPAGO,TIPOBENEFICIO,COBROMARZO,SEXO,ECIVIL,NACIONALIDAD,NOCOBRO
2,8354,219,11,2,3,16,0,1,1,0,0
1,3969,242,11,2,1,16,0,1,5,0,1
1,5136,112,11,2,3,14,0,1,1,0,0
1,7571,115,11,2,1,16,0,2,1,0,0
1,7156,242,11,2,5,9,0,1,1,0,0
1,5115,321,14,2,3,16,0,1,1,0,0
1,5744,300,11,2,1,16,0,1,1,0,0
1,5136,281,11,2,3,14,0,1,1,0,0
1,7806,104,11,2,3,16,0,1,5,0,1
1,7856,58,4,2,3,16,0,1,1,0,0
1,7856,128,11,2,1,16,0,2,1,0,1
1,5744,300,11,2,3,16,0,1,1,0,1
1,7800,285,11,2,3,16,0,1,1,0,0
1,5136,11,1,2,3,14,1,1,1,0,0
1,5158,32,11,2,3,14,0,1,1,0,1
1,8146,128,11,2,1,16,0,1,1,0,0
1,7806,336,11,2,3,16,0,1,1,0,0
2,8935,300,11,2,1,16,0,1,5,0,0
1,8847,216,11,2,1,16,0,1,1,0,0
1,5136,128,11,2,3,14,1,1,1,0,1
1,318,198,10,0,1,17,0,2,1,0,1
1,492,166,11,2,1,17,0,2,3,0,1
1,4355,12,11,2,3,9,0,1,1,0,0
1,6530,285,11,2,3,16,0,2,1,0,1
1,6698,285,11,2,1,16,0,2,1,0,0
1,8319,249,11,2,3,16,0,1,5,0,0
1,4253,300,11,2,3,16,0,1,1,0,0
2,7448,281,11,2,1,16,1,1,1,0,0
1,5136,300,11,2,3,14,0,1,5,0,0
1,5745,107,13,2,3,16,0,1,5,0,0
1,5108,255,11,2,3,14,0,1,5,0,1
1,5136,216,11,2,3,14,0,1,5,0,1
1,5480,59,11,2,3,16,0,1,1,0,0
1,1355,300,11,2,1,17,0,2,1,0,1
1,7854,106,11,2,1,16,0,1,1,0,0
1,1559,128,11,2,3,7,1,1,1,0,0
1,8842,257,11,2,3,16,0,1,1,0,0
1,3828,330,14,2,3,16,0,1,1,0,0
1,2439,304,10,2,1,17,1,2,1,0,1
1,6176,336,11,2,3,16,0,2,1,0,0
1,8490,300,11,2,3,16,0,1,1,0,0
1,8999,128,11,2,1,16,0,1,1,0,0
1,172,270,14,2,1,17,0,2,1,0,0
1,5263,300,11,2,3,14,0,1,1,0,0
1,5136,336,11,2,3,14,0,1,1,0,0
1,5481,303,11,2,3,16,0,2,1,0,0
1,6537,304,10,2,3,16,0,1,5,0,0
1,3365,186,11,2,1,17,1,2,1,0,1
1,3203,107,13,2,3,16,1,2,1,0,0
1,3240,62,2,2,3,7,0,1,1,0,0
1,5136,100,4,2,3,14,0,2,5,0,0
1,2833,118,14,1,1,17,0,2,5,0,1
2,8284,249,11,2,3,16,0,1,1,0,0
1,5158,332,4,1,3,14,0,1,5,0,0
1,5158,105,5,1,3,14,0,1,1,0,1
1,5158,239,7,1,3,14,0,2,1,0,0
1,6756,16,0,2,3,16,0,1,1,0,0
1,7804,290,4,2,3,16,0,2,1,0,0
1,5158,8,0,2,3,14,0,1,1,0,0
1,8489,121,5,2,1,16,0,1,5,0,0
1,5158,223,7,2,3,14,0,2,5,0,1
1,7771,74,10,2,3,16,0,1,1,0,0
1,7852,285,11,2,3,16,0,1,1,0,0
1,5398,8,0,2,3,14,0,1,1,0,0
1,5158,60,10,2,3,14,0,1,1,0,0
1,7016,177,6,1,3,16,0,1,1,0,0
1,5136,58,4,2,3,14,0,2,1,0,0
1,7852,270,14,2,3,16,0,1,1,0,0
1,7805,297,12,1,3,16,0,1,5,0,0
1,7804,157,11,2,3,16,0,2,5,0,1
1,7854,276,14,2,3,16,0,1,5,0,0
1,4330,107,13,2,3,16,0,1,1,0,1
1,4029,115,11,2,3,16,1,1,1,0,0
1,5136,330,14,2,3,14,1,2,1,0,0
1,5136,112,11,2,3,14,0,1,1,0,1
1,9196,319,8,2,3,16,0,1,5,0,1
1,7802,181,5,2,3,16,0,1,1,0,0
2,7465,115,11,2,3,16,0,1,1,0,0
1,8569,330,14,2,0,16,1,1,1,0,1
1,7122,328,6,2,3,16,0,1,1,0,0
1,5396,321,14,2,3,14,0,1,1,0,1
1,5136,230,9,2,3,14,0,2,1,0,1
1,5743,270,14,2,3,16,0,1,1,0,1
1,4792,147,4,2,3,16,0,1,1,0,0
1,4733,242,11,2,5,9,0,1,1,0,1
1,5136,255,11,2,3,14,1,1,1,0,0
1,5136,249,11,2,3,14,0,2,1,0,0
1,1598,281,11,2,3,7,0,1,1,0,1
1,5158,336,11,2,3,14,0,1,1,0,0
1,7850,300,11,2,3,16,0,1,1,0,1
1,7804,300,11,2,3,16,0,1,1,0,1
1,7806,216,11,2,3,16,0,1,5,0,0
1,7831,115,11,2,0,16,0,1,1,0,0
1,5737,200,12,1,5,16,0,1,1,0,0
1,5158,106,11,2,3,14,1,1,5,0,0
1,8113,128,11,2,1,16,0,2,1,0,0
1,8740,300,11,2,3,16,0,1,1,0,0
1,7854,249,11,2,3,16,0,1,5,0,0
1,5136,115,11,2,3,14,1,1,3,0,0
1,3353,252,12,2,1,16,0,1,1,0,0
2,8535,300,11,2,3,16,0,1,1,0,0
1,6269,220,11,2,3,14,0,1,1,0,1
1,3890,78,11,2,3,16,0,2,1,0,1
1,5010,205,11,2,3,14,0,2,1,0,0
1,7806,285,11,2,3,16,0,1,5,0,0
1,7854,16,0,2,3,16,0,1,5,0,0
1,7854,85,11,2,3,16,0,2,1,0,0
1,868,166,11,2,3,7,0,1,1,0,1
1,8245,245,14,2,3,16,0,1,1,0,0
2,8302,85,11,2,3,16,0,1,1,0,1
1,7804,219,11,2,3,16,0,1,1,0,0
1,9122,112,11,2,1,16,0,1,5,0,0
1,7141,181,5,2,3,16,0,1,5,0,0
1,7804,233,7,1,3,16,0,2,1,0,1
1,8931,216,11,2,1,16,0,2,1,0,0
1,7851,166,11,2,3,16,0,1,1,0,1
1,5740,320,2,2,3,16,0,1,1,0,0
1,4140,300,11,2,3,16,0,1,1,0,1
1,6376,327,14,2,1,16,0,2,1,0,0
1,5136,304,10,2,3,14,0,2,3,0,1
1,6259,307,6,2,1,16,0,2,1,0,0
1,5158,157,11,2,3,14,0,2,1,0,0
1,7690,336,11,2,3,16,0,1,1,0,0
1,7806,271,11,2,3,16,0,1,1,0,0
1,724,303,11,2,1,17,0,2,1,0,1
1,7856,252,12,2,3,16,0,1,5,0,0
1,5136,186,11,2,3,14,0,1,1,0,0
1,6689,219,11,2,1,16,0,1,5,0,0
1,974,115,11,2,3,7,0,1,1,0,0
1,4859,321,14,2,3,16,0,1,1,0,1
1,5136,55,12,1,3,14,0,2,1,0,0
1,5158,262,8,1,4,14,0,1,1,0,1
1,5001,220,11,2,3,16,0,1,5,0,0
1,6372,115,11,2,3,14,0,1,5,0,0
1,5158,189,8,1,4,14,0,2,1,0,1
1,2380,323,6,1,3,13,1,1,5,0,1
1,7637,252,12,2,3,16,0,1,1,0,0
1,7800,58,4,2,3,16,0,1,5,0,0
1,3062,321,14,2,3,7,0,1,5,0,1
2,9039,304,10,2,3,16,0,1,1,0,0
1,3327,225,7,0,1,1,0,2,5,0,1
1,7854,11,1,2,3,16,1,2,1,0,0
1,7801,146,14,2,3,16,0,1,5,0,0
1,7805,11,1,2,3,16,0,1,1,0,1
1,5481,58,4,2,3,16,0,1,5,0,0
1,5743,249,11,2,3,16,0,2,1,0,1
1,5136,8,0,2,3,14,1,1,1,0,0
1,8271,330,14,2,1,16,0,1,1,0,0
1,5136,305,4,2,3,14,0,1,1,0,0
1,5136,134,10,2,3,14,0,2,1,0,1
1,5395,58,4,2,3,0,0,1,1,0,0
1,7805,146,14,2,3,16,0,2,1,0,0
1,5136,147,4,2,3,14,0,2,5,0,0
1,5158,63,5,2,3,14,0,2,5,0,1
1,5158,29,10,1,3,14,1,1,1,0,0
2,9011,271,11,2,1,16,0,1,5,0,0
1,5158,300,11,2,3,14,1,2,5,0,0
1,7806,39,15,2,3,16,0,1,5,0,0
1,2439,11,1,2,1,17,0,2,1,0,1
2,6942,56,5,0,5,16,0,1,5,0,0
1,5158,39,15,2,3,14,0,1,5,0,0
1,166,39,15,2,1,17,1,1,1,0,1
1,6535,199,4,2,3,16,0,2,1,0,0
1,7805,270,14,2,3,16,0,1,5,0,1
1,2235,329,11,2,1,17,0,1,3,0,0
1,5136,330,14,2,3,14,0,1,1,0,0
1,5459,115,11,2,3,14,0,1,1,0,1
1,5744,223,7,2,3,16,0,2,1,0,0
1,2786,216,11,2,1,16,1,1,1,0,0
1,5158,230,9,2,3,14,0,1,5,0,1
1,5136,271,11,2,3,14,0,1,1,0,0
1,4838,321,14,2,3,16,0,1,1,0,1
1,5482,252,12,2,3,16,0,2,1,0,0
1,6681,236,7,0,5,16,0,2,1,0,0
1,5136,128,11,2,3,14,1,1,5,0,1
1,7855,307,6,2,3,16,0,2,1,0,0
1,5136,149,7,1,3,14,0,2,1,0,0
1,3212,48,15,1,1,17,0,2,1,0,0
1,6682,285,11,2,1,16,0,1,1,0,0
1,5158,66,3,2,3,14,0,1,1,0,0
1,7330,121,5,2,3,16,0,1,1,0,0
1,5136,139,11,2,3,14,0,1,1,0,0
1,123,272,15,2,1,17,1,2,1,0,1
1,8155,304,10,2,3,16,0,2,1,0,1
1,2471,180,7,2,1,17,0,2,1,0,1
1,5481,59,11,2,3,16,0,2,5,0,1
1,7106,330,14,2,3,16,0,1,1,0,1
1,5158,272,15,2,3,14,0,1,1,0,0
1,5158,128,11,2,3,14,1,1,1,0,1
1,5155,307,6,2,3,16,1,2,1,0,1
1,5158,218,6,1,3,14,0,2,5,0,1
1,5158,328,6,2,3,14,0,2,1,0,1
1,7855,252,12,2,3,16,1,2,1,0,0
1,7852,216,11,2,1,16,0,1,1,0,0
1,5136,319,8,2,3,14,0,1,5,0,0
1,5158,187,7,0,5,14,0,2,3,0,1
1,6627,336,11,2,3,16,0,2,1,0,0
1,7854,112,11,2,3,16,0,1,1,0,0
1,2330,220,11,2,3,7,0,1,1,0,0
1,2171,276,14,2,3,7,0,1,1,0,0
2,8366,31,11,2,3,16,0,1,1,0,1
1,5473,271,11,2,3,14,0,1,1,0,0
1,5136,85,11,2,3,14,0,2,1,0,0
1,5158,11,1,2,3,14,0,2,1,0,0
1,6774,216,11,2,1,16,0,2,1,0,0
1,4548,307,6,2,3,16,0,2,3,0,0
1,5158,32,11,2,3,14,0,1,5,0,0
1,5136,59,11,2,3,14,0,2,5,0,0
1,4397,140,11,2,3,16,1,1,1,0,1
1,7806,272,15,2,3,16,0,1,5,0,0
2,8831,336,11,2,1,16,0,1,1,0,0
1,5510,125,11,2,4,14,0,1,1,0,0
1,5744,300,11,2,3,16,0,1,1,0,0
1,5158,249,11,2,3,14,0,1,1,0,0
1,5158,11,1,2,3,14,0,1,1,0,0
1,5136,205,11,2,3,14,0,1,1,0,0
1,8712,59,11,2,3,14,0,1,5,0,0
1,5136,115,11,2,3,14,0,2,1,0,0
1,8225,336,11,2,3,16,0,1,5,0,0
1,4807,300,11,2,3,16,0,1,5,0,0
1,7404,336,11,2,3,16,0,1,1,0,0
1,5062,307,6,2,3,16,0,2,1,0,0
1,5136,300,11,2,3,14,0,1,5,0,1
1,5799,115,11,2,3,14,0,1,1,0,1
1,5868,216,11,2,3,14,0,1,1,0,1
1,5136,249,11,2,3,14,0,1,1,0,0
1,7405,336,11,2,3,16,0,1,1,0,1
1,7854,285,11,2,3,16,0,1,5,0,1
1,8679,157,11,2,3,16,0,1,1,0,1
1,7855,205,11,2,3,16,0,2,1,0,0
2,7508,300,11,2,3,16,1,1,1,0,0
1,6975,62,2,2,1,16,0,2,1,0,0
1,163,134,10,2,1,17,1,2,1,0,0
1,5000,11,1,2,3,16,0,1,1,0,0
1,8162,11,1,2,3,16,1,1,1,0,1
1,7802,320,2,2,3,16,0,1,1,0,0
1,5158,63,5,2,3,14,0,1,1,0,0
1,4665,63,5,2,1,16,0,1,5,0,0
1,1774,8,0,2,3,7,0,1,1,0,1
1,5136,147,4,2,3,14,0,1,1,0,0
1,5058,14,14,1,5,16,0,1,1,0,0
1,5136,336,11,2,3,14,0,1,5,0,0
1,5158,62,2,2,3,14,0,1,1,0,0
1,4534,300,11,2,3,16,0,2,1,0,0
1,5188,6,5,1,5,3,0,2,1,0,0
1,7911,111,14,2,3,16,1,1,1,0,0
1,5158,67,6,1,4,14,0,2,5,0,1
1,7804,115,11,2,3,16,0,1,5,0,1
1,7765,60,10,2,3,16,0,1,5,0,1
1,2070,130,6,1,1,17,0,2,1,0,1
1,5158,67,6,1,4,14,0,2,5,0,1
1,7806,121,5,2,3,16,0,1,5,0,0
1,5136,226,6,0,5,14,1,1,1,0,1
1,5136,315,4,2,3,14,0,1,1,0,0
1,5158,246,14,2,3,14,0,2,1,0,0
1,8111,131,4,1,3,16,0,2,1,0,0
1,7852,134,10,2,3,16,0,1,1,0,0
1,6431,223,7,2,3,14,0,1,1,0,0
1,5136,39,15,2,3,14,0,1,1,0,0
1,5482,330,14,2,3,16,0,1,1,0,0
1,7854,328,6,2,3,16,0,1,1,0,0
1,7804,321,14,2,3,16,0,2,1,0,0
1,4324,115,11,2,1,16,0,1,5,0,0
1,1866,118,14,1,1,17,0,2,1,0,0
1,7803,220,11,2,3,16,0,1,1,0,0
1,7416,270,14,2,3,16,0,2,1,0,0
1,7805,252,12,2,3,16,0,2,1,0,0
1,2361,327,14,2,1,17,0,1,1,0,1
1,7797,245,14,2,3,16,0,1,1,0,0
1,3290,12,11,2,1,17,0,1,1,0,1
1,7099,147,4,2,3,16,0,2,1,0,0
1,5158,211,6,1,3,14,0,2,1,0,0
1,5158,115,11,2,3,14,0,2,1,0,0
1,8944,223,7,2,1,16,0,2,1,0,0
1,2798,309,6,0,1,17,0,2,1,0,1
1,8352,305,4,2,1,16,0,1,1,0,0
1,5001,249,11,2,3,16,0,1,1,0,0
1,5044,16,0,2,3,16,0,1,1,0,0
1,5136,262,8,1,4,14,0,1,1,0,0
1,2380,304,10,2,1,17,1,2,1,0,1
1,7854,251,15,0,3,16,0,2,1,0,0
1,5136,270,14,2,3,14,0,1,1,0,1
1,8626,63,5,2,3,16,0,1,1,0,0
1,7803,171,12,1,5,16,0,1,1,0,0
1,6012,300,11,2,1,16,0,2,1,0,0
1,8662,106,11,2,1,16,0,1,5,0,0
1,5158,230,9,2,3,14,0,1,1,0,1
1,8100,303,11,2,0,16,1,1,1,0,1
1,5158,230,9,2,3,14,0,2,5,0,1
1,8202,246,14,2,3,14,1,1,1,0,0
1,5062,115,11,2,1,16,0,1,1,0,1
1,5146,220,11,2,3,14,0,1,5,0,0
1,7639,305,4,2,3,16,0,1,1,0,0
1,5136,115,11,2,3,14,0,1,1,0,1
1,1229,307,6,2,1,17,1,2,1,0,0
1,8889,336,11,2,3,14,0,1,1,0,1
1,6222,166,11,2,3,16,0,2,1,0,0
1,5894,8,0,2,3,16,0,1,1,0,0
1,1341,115,11,2,3,7,0,1,1,0,1
1,4277,157,11,2,1,16,1,1,5,0,1
1,7806,85,11,2,3,16,0,1,1,0,0
1,1262,216,11,2,1,17,0,1,1,0,1
1,5158,116,11,2,3,14,0,2,5,0,0
1,8617,106,11,2,0,16,1,1,1,0,1
1,6171,115,11,2,3,14,1,1,1,0,0
1,5136,85,11,2,3,14,0,1,1,0,0
1,7272,220,11,2,3,16,0,1,5,0,0
1,7316,285,11,2,3,16,0,1,1,0,1
1,5158,157,11,2,3,14,0,1,5,0,0
1,6571,157,11,2,3,16,0,1,1,0,0
1,5158,134,10,2,3,14,0,1,1,0,0
1,6648,218,6,1,3,14,1,1,1,0,0
1,8690,128,11,2,1,16,0,1,1,0,1
1,3633,31,11,2,1,16,0,1,1,0,0
1,5158,336,11,2,3,14,0,1,5,0,1
1,6991,300,11,2,3,16,0,2,1,0,1
1,5016,106,11,2,3,14,0,1,5,0,0
1,5139,157,11,2,3,16,1,2,1,0,0
1,5740,220,11,2,3,16,0,1,1,0,0
1,5063,285,11,2,3,16,0,1,1,0,0
1,5136,252,12,2,3,14,0,1,1,0,1
1,7855,285,11,2,3,16,0,1,5,0,0
1,5158,242,11,2,3,14,0,1,1,0,1
1,7806,285,11,2,3,16,0,1,1,0,0
1,5063,285,11,2,3,16,0,1,5,0,1
1,7442,8,0,2,3,16,0,1,1,0,0
1,5136,87,6,1,4,14,1,2,5,0,0
1,1433,63,5,2,3,7,0,1,1,0,1
1,5158,307,6,2,3,14,0,1,5,0,1
1,8486,321,14,2,3,16,0,1,1,0,0
2,7973,39,15,2,3,16,0,1,5,0,1
1,5136,11,1,2,3,14,0,1,1,0,0
1,5158,74,10,2,3,14,0,1,5,0,1
1,7801,134,10,2,3,16,1,1,1,0,0
1,1130,279,15,1,1,17,0,1,1,0,1
1,5089,307,6,2,3,16,0,1,1,0,0
1,5136,100,4,2,3,14,0,1,5,0,1
1,5188,316,6,1,3,3,0,2,1,0,0
1,7850,32,11,2,3,0,0,1,1,0,0
1,7804,245,14,2,3,16,1,1,5,0,0
1,8776,300,11,2,3,16,0,2,1,0,0
1,6941,201,6,0,1,16,1,2,5,0,0
1,7044,12,11,2,3,16,0,2,5,0,0
1,5136,220,11,2,3,14,0,2,1,0,0
1,2378,220,11,2,3,7,0,1,1,0,1
1,7806,58,4,2,3,16,0,1,5,0,0
1,6535,74,10,2,1,16,0,2,1,0,0
1,7121,106,11,2,3,16,0,1,5,0,0
1,7804,11,1,2,3,16,0,2,1,0,1
1,5158,147,4,2,3,14,1,1,5,0,0
1,8937,8,0,2,1,16,0,1,5,0,0
1,8479,68,6,1,1,16,0,1,1,0,0
1,7805,320,2,2,3,16,0,1,1,0,0
1,5158,66,3,2,3,14,0,1,5,0,0
1,6089,252,12,2,3,14,0,1,1,0,1
1,5158,321,14,2,3,14,0,1,5,0,0
1,5136,121,5,2,3,14,1,1,5,0,0
1,7605,64,4,2,3,16,0,1,1,0,0
1,5001,330,14,2,3,16,0,2,5,0,1
1,7855,223,7,2,3,16,0,1,1,0,0
1,2181,74,10,2,3,7,0,1,1,0,1
1,9065,107,13,2,1,16,0,1,1,0,0
1,4366,285,11,2,3,16,0,1,1,0,0
1,318,305,4,2,1,17,0,2,1,0,1
1,7854,336,11,2,3,16,0,1,5,0,0
1,8505,147,4,2,3,16,0,1,1,0,0
1,5158,224,9,1,5,14,0,2,5,0,1
1,318,58,4,2,1,17,0,2,1,0,1
1,7758,121,5,2,3,16,0,1,1,0,1
1,5158,139,11,2,3,14,1,2,5,0,0
1,1409,204,11,2,3,7,0,1,1,0,1
2,9146,8,0,2,3,16,0,1,5,0,1
1,7804,121,5,2,3,16,0,1,5,0,0
1,558,186,11,2,3,7,0,1,1,0,1
1,7986,63,5,2,3,16,0,1,3,0,0
1,7805,115,11,2,3,16,0,1,5,0,0
1,8056,121,5,2,3,16,0,1,1,0,1
1,7097,85,11,2,1,16,0,2,1,0,0
1,5136,10,4,1,3,14,0,1,1,0,0
1,4795,107,13,2,3,16,0,1,5,0,0
1,5743,115,11,2,3,16,0,2,1,0,0
1,1870,128,11,2,1,17,1,1,1,0,1
1,5158,185,8,1,3,14,0,2,5,0,0
1,1397,272,15,2,1,17,0,2,1,0,1
1,5158,124,4,1,4,14,0,1,1,0,1
1,4366,297,12,1,3,16,0,1,1,0,1
1,5158,321,14,2,3,14,0,2,1,0,0
1,7802,252,12,2,3,16,0,1,1,0,0
1,5136,246,14,2,3,14,0,1,5,0,0
1,3747,300,11,2,3,6,0,2,1,0,1
1,4337,115,11,2,3,16,0,1,5,0,0
1,7805,330,14,2,3,16,1,1,1,0,0
1,7502,181,5,2,3,16,0,1,1,0,0
1,5136,277,12,2,3,14,0,1,1,0,0
1,5158,325,6,1,5,14,0,1,1,0,1
1,5136,315,4,2,3,14,0,2,1,0,1
1,7806,208,12,1,5,16,0,1,1,0,0
1,5158,155,11,2,3,14,0,1,1,0,0
3,8936,112,11,2,3,16,1,1,1,0,0
1,166,39,15,2,1,17,1,1,1,0,1
1,5158,262,8,1,3,14,0,1,5,0,0
1,9036,12,11,2,0,16,0,1,1,0,0
1,7806,223,7,2,3,16,0,1,1,0,0
1,3007,321,14,2,3,7,1,1,1,0,0
1,7394,336,11,2,3,16,0,1,1,0,0
1,5001,62,2,2,3,16,0,2,1,0,1
1,5158,112,11,2,3,14,0,1,1,0,0
1,7805,305,4,2,3,16,0,1,5,0,0
1,5158,194,11,2,3,14,0,1,1,0,1
1,5479,304,10,2,3,16,0,1,1,0,0
2,8226,300,11,2,1,16,0,1,1,0,0
1,5136,319,8,2,3,14,0,1,1,0,0
1,7854,303,11,2,3,16,0,2,1,0,0
1,5713,305,4,2,3,16,0,1,1,0,0
1,8041,18,2,1,5,16,0,1,1,0,0
1,7333,307,6,2,3,16,0,1,1,0,0
1,5158,32,11,2,3,14,0,2,1,0,1
1,5136,181,5,2,3,14,0,1,1,0,0
1,7440,252,12,2,3,16,0,1,1,0,0
1,2071,193,10,1,3,7,1,1,1,0,0
1,5158,246,14,2,3,14,0,2,1,0,1
1,5158,295,12,1,3,14,0,2,5,0,1
1,7804,92,8,0,1,16,1,1,1,0,1
1,5136,307,6,2,3,14,0,2,1,0,0
1,7806,336,11,2,3,16,0,1,1,0,0
1,7805,304,10,2,3,16,0,1,5,0,0
1,5158,8,0,2,3,14,0,1,1,0,1
1,5136,224,9,1,5,14,0,1,1,0,1
1,7867,304,10,2,3,16,0,2,1,0,1
1,7701,285,11,2,3,16,0,2,1,0,0
1,5158,187,7,0,5,14,0,2,1,0,0
1,5158,91,7,0,5,14,0,1,1,0,0
1,2439,274,14,1,1,17,1,2,1,0,1
1,5743,8,0,2,3,16,0,1,1,0,0
1,5136,71,4,1,3,14,0,1,5,0,0
1,5158,223,7,2,3,14,0,2,1,0,1
1,522,58,4,2,1,17,1,1,5,0,1
1,5136,254,10,0,4,14,0,1,1,0,0
1,7805,39,15,2,3,16,0,2,1,0,0
1,7021,62,2,2,1,16,0,2,1,0,0
1,7806,26,14,1,5,16,0,1,5,0,0
1,7806,305,4,2,3,16,0,1,1,0,0
1,1168,39,15,2,1,17,0,2,5,0,1
1,6680,130,6,1,3,16,0,2,5,0,1
1,166,134,10,2,1,17,0,2,1,0,1
1,5136,320,2,2,3,14,0,2,1,0,1
1,3320,11,1,2,3,16,1,1,1,0,0
1,7662,64,4,2,3,16,0,1,1,0,0
1,7804,307,6,2,3,16,1,1,1,0,0
1,7707,27,7,2,3,16,0,1,1,0,0
1,1775,37,4,2,3,7,1,1,1,0,0
1,5158,68,6,1,3,14,0,1,1,0,0
1,7579,305,4,2,1,16,0,1,1,0,0
1,7800,16,0,2,3,16,0,1,1,0,0
1,7804,107,13,2,3,16,0,1,1,0,0
1,7800,252,12,2,3,16,0,1,1,0,1
1,7854,85,11,2,3,16,0,2,1,0,0
1,1395,53,11,2,1,17,0,2,5,0,0
1,5136,157,11,2,3,14,1,1,1,0,0
1,7800,53,11,2,3,16,0,1,1,0,1
2,8267,336,11,2,3,16,0,1,1,0,0
1,1065,205,11,2,3,7,1,1,1,0,1
1,5158,249,11,2,3,14,0,1,1,0,0
1,5158,157,11,2,3,14,0,1,1,0,1
1,7804,106,11,2,3,16,0,1,1,0,0
1,2978,271,11,2,1,16,1,1,1,0,0
1,4015,285,11,2,3,16,0,1,1,0,0
1,5158,255,11,2,3,14,1,2,1,0,0
1,5158,255,11,2,3,14,1,2,1,0,0
1,7544,12,11,2,3,16,0,1,1,0,0
1,3110,31,11,2,1,17,0,2,1,0,0
1,7855,285,11,2,3,16,0,1,1,0,0
1,7855,106,11,2,3,16,0,2,1,0,0
1,5028,63,5,2,3,14,0,1,1,0,0
1,7854,234,14,1,5,16,0,1,1,0,0
1,7805,157,11,2,1,16,0,1,1,0,0
1,5136,255,11,2,3,14,0,1,1,0,0
1,4424,157,11,2,3,16,0,1,1,0,0
1,5158,293,4,0,4,14,0,2,1,0,0
1,5136,157,11,2,3,14,0,1,3,0,0
1,5026,230,9,2,3,14,1,1,1,0,0
1,5136,176,14,1,3,14,0,1,5,0,0
1,7802,89,7,0,5,16,0,1,1,0,0
1,7856,246,14,2,3,16,0,1,1,0,0
1,7856,307,6,2,3,16,0,1,5,0,0
1,7799,152,4,2,3,16,0,1,1,0,0
1,8434,327,14,2,3,16,0,1,1,0,0
1,7302,252,12,2,3,16,0,1,1,0,0
1,7574,300,11,2,3,16,0,1,1,0,0
1,3553,280,10,2,1,17,0,1,1,0,1
1,5740,323,6,1,3,16,0,1,1,0,0
1,5158,223,7,2,3,14,1,1,1,0,0
1,3530,336,11,2,1,16,0,1,3,0,0
1,8525,252,12,2,3,16,0,1,1,0,0
1,5158,300,11,2,3,14,0,1,1,0,0
1,6613,230,9,2,3,14,1,1,5,0,0
1,6174,245,14,2,3,14,0,1,1,0,0
1,7805,115,11,2,3,16,0,1,1,0,0
1,5136,136,7,1,3,14,0,1,1,0,0
1,2797,320,2,2,3,7,0,1,1,0,0
1,5158,115,11,2,3,14,0,1,1,0,0
1,166,272,15,2,1,17,1,1,1,0,1
1,4810,258,12,2,3,16,0,1,1,0,0
1,7854,307,6,2,3,16,0,2,1,0,0
1,600,128,11,2,1,17,0,2,1,0,1
1,8016,58,4,2,3,16,0,1,1,0,0
1,1992,322,10,0,1,17,1,2,1,0,1
1,5158,163,7,0,5,14,0,2,1,0,0
1,6833,131,4,1,3,16,0,1,1,0,0
1,5481,330,14,2,3,16,0,1,5,0,1
1,7851,157,11,2,3,16,0,1,1,0,0
1,5136,16,0,2,3,14,0,1,1,0,1
1,5158,157,11,2,3,14,0,1,1,0,1
1,6523,300,11,2,3,16,0,1,3,0,0
1,166,151,5,1,1,17,1,2,1,0,1
1,2740,205,11,2,3,7,0,1,1,0,1
1,5536,303,11,2,3,14,0,1,3,0,0
1,5188,168,5,1,5,3,0,2,1,0,0
2,9021,60,10,2,3,16,0,1,1,0,0
1,5158,183,6,2,3,14,0,2,5,0,1
1,5158,23,5,0,4,14,1,1,1,0,0
1,7331,63,5,2,3,16,0,1,1,0,0
1,5136,204,11,2,3,14,0,1,1,0,0
1,5158,142,6,1,3,14,0,1,1,0,0
1,7805,181,5,2,3,16,1,1,1,0,0
1,7023,67,6,1,3,16,0,2,1,0,1
1,5158,58,4,2,3,14,0,1,1,0,0
1,7800,290,4,2,3,16,0,1,1,0,0
1,1428,146,14,2,3,7,0,1,5,0,0
1,5158,330,14,2,3,14,0,2,1,0,0
1,6555,147,4,2,4,16,0,2,1,0,1
1,7978,29,10,1,3,16,0,1,1,0,0
1,7854,321,14,2,3,16,0,2,1,0,0
1,9114,181,5,2,1,16,0,1,5,0,0
1,5158,223,7,2,3,14,0,1,1,0,1
1,5136,11,1,2,3,14,1,1,1,0,1
1,5136,317,15,0,4,14,1,2,1,0,0
1,8799,303,11,2,3,16,0,1,1,0,0
1,7805,336,11,2,3,16,1,1,5,0,0
1,5743,304,10,2,3,16,0,1,1,0,0
1,2396,183,6,2,3,13,1,1,5,0,1
1,6733,277,12,2,3,16,0,2,1,0,0
1,318,167,10,2,1,17,1,2,1,0,1
1,7209,180,7,2,3,16,0,1,5,0,0
1,5410,321,14,2,3,14,0,1,1,0,1
1,318,138,11,2,1,17,0,2,1,0,1
1,5062,130,6,1,3,16,0,2,1,0,0
1,5067,12,11,2,3,16,0,2,5,0,1
2,8149,330,14,2,3,16,1,1,5,0,0
1,5158,180,7,2,3,14,0,1,1,0,0
1,5158,171,12,1,5,14,0,1,1,0,0
1,7116,319,8,2,3,16,1,1,3,0,0
1,7142,245,14,2,3,16,0,2,1,0,0
1,7856,303,11,2,3,16,0,1,5,0,0
1,318,92,8,0,1,17,0,2,1,0,1
3,8410,152,4,2,3,16,1,2,1,0,0
1,5158,8,0,2,3,14,0,2,5,0,1
